         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -26          4          7          1      43.30       3.36      22.64       0.76      20.50       0.76      46.43       0.76      25.93       0.76       0.77      22.89       0.76
       -26          4          8          1      14.91       6.11      33.30       4.83      30.26       4.83      15.00       1.69      45.26       1.69       0.51      33.44       4.83
       -26          4          9          1      86.75       3.47      83.31       1.41      75.93       1.41      92.81       1.41      16.88       1.41       0.97      83.37       1.41
       -26          4         10          1      79.76       3.30      92.42       1.11      84.43       1.11      70.79       1.11      13.64       4.25       0.97      92.53       1.12
       -26          4         11          1      85.55       4.21      66.75       5.59      61.07       5.59     103.91       5.59      42.84       5.59       0.96      66.80       5.60
       -26          4         12          1      79.94       5.86      65.68       5.33      60.11       5.33      93.24       5.33      33.13       5.33       0.96      65.68       5.33
       -26          4         13          1      17.78       6.65      36.33       2.81      33.23       2.81      12.03       5.96      45.26       5.96       0.60      36.36       2.81
       -26          4         14          1      67.02       5.24      69.97       3.90      63.92       3.90      64.11       3.90       0.19       3.90       0.96      70.17       3.91
       -26          4         15          1      57.67       3.59      57.00       3.80      51.94       3.80      56.29       3.80       4.34       3.80       0.94      56.87       3.79
       -26          4         16          1      15.48       6.11      18.92       2.09      17.18       2.09       6.88       5.23      24.06       5.23       0.33      18.84       2.07
       -26          4         17          1      25.75       7.55      41.87       5.24      37.87       5.24       1.53       5.24      36.33       2.10       0.76      41.62       5.24
       -26          4         18          1      52.73       3.51      40.36       4.46      36.33       4.46      59.30       4.46      22.97       4.46       0.91      40.51       4.47
       -26          4         19          1      21.53       6.01      25.75       3.03      23.03       3.03       1.58       3.03      21.44       6.18       0.57      25.54       3.04
       -26          4         20          1      25.93       5.83      31.01       1.56      27.57       1.56       9.41       1.56      18.15       4.70       0.71      31.26       1.56
       -26          4         21          1      26.47       5.58      35.63       1.93      31.41       1.93       9.34       1.93      22.07       5.07       0.77      35.68       1.93
       -26          4         22          1      10.40       4.84       9.70       5.14       8.50       5.14       5.53       2.00      14.04       2.00       0.14      10.04       5.14
       -26          4         23          1      25.11       5.24      42.14       6.03      36.45       6.03       4.53       6.03      31.91       2.89       0.82      42.09       6.04
       -26          4         24          1      28.68       5.13      33.32       1.95      28.50       1.95      17.58       1.95      10.92       5.09       0.80      33.23       1.95
       -26          4         25          1      16.77       6.11      39.20       3.99      33.13       3.99       9.63       0.85      42.76       0.85       0.70      39.05       3.99
       -26          5          1          1      92.27       5.67      77.80       3.75      65.94       3.75     114.39       3.75      48.45       3.75       0.98      77.65       3.75
       -26          5          2          1      68.26       3.97      77.96       3.66      66.81       3.67      65.59       3.67       1.22       0.52       0.97      78.52       3.67
