         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -39          5          3          1      26.36      10.46      25.32       0.22      20.07       0.22      21.33       0.22       1.26       0.22       0.79      25.32       0.22
       -39          5          4          1      15.02       7.25       5.75       4.12       4.57       4.12       2.52       4.12       2.06       0.98       0.24       5.75       4.12
       -39          5          5          0      23.05       8.31      18.34       3.64      14.63       3.64      14.63       3.64       0.00       0.00       0.00      18.35       3.64
       -39          5          6          1      18.03       8.41      23.73       4.15      18.94       4.15       6.77       4.15      12.17       1.01       0.71      23.73       4.15
       -39          5          7          1      16.95       7.39      12.44       5.23       9.93       5.23       6.93       5.23       3.00       2.09       0.50      12.44       5.23
       -39          5          8          0      21.40       8.77      16.94       1.49      13.48       1.49      13.48       1.49       0.00       0.00       0.00      16.93       1.49
       -39          5          9          1      20.18       9.08      19.78       1.63      15.70       1.63      11.51       1.63       4.18       4.77       0.67      19.78       1.63
       -39          5         10          1      26.96      11.00      19.19       4.11      15.20       4.11      22.34       4.11       7.14       4.11       0.70      19.18       4.11
       -39          5         11          1      17.07       8.17      15.56       5.87      12.30       5.87       7.28       5.87       5.02       2.72       0.57      15.55       5.87
       -39          5         12          1      19.00       8.44      15.84       5.02      12.49       5.02      10.96       5.02       1.52       1.88       0.62      15.83       5.02
       -39          5         13          1      29.28       9.34      23.86       4.71      18.71       4.71      30.09       4.71      11.38       4.71       0.83      23.86       4.71
       -39          5         14          1      21.23       8.37      12.47       5.28       9.64       5.28      14.36       5.28       4.72       5.28       0.57      12.47       5.28
       -39          5         15          0      18.38       8.29       5.99       2.17       4.55       2.18       4.55       2.18       0.00       0.00       0.00       5.98       2.18
       -39          5         16          1      36.01      14.59      34.14       2.31      25.76       2.31      33.61       2.31       7.85       2.31       0.82      34.13       2.31
       -39          5         17          1      18.73       8.29      28.20       0.66      21.10       0.66       8.70       0.66      12.40       3.80       0.80      28.20       0.66
       -39          6          1          1      17.08       7.78      16.95       3.31      13.17       3.31       8.25       3.31       4.93       0.17       0.63      16.95       3.31
       -39          6          2          1      39.84      12.57      49.05       1.85      38.48       1.85      34.85       1.85       3.63       4.99       0.92      49.05       1.85
       -39          6          3          1      30.45      11.60      20.06       1.27      15.80       1.27      29.18       1.27      13.37       1.27       0.74      20.06       1.27
       -39          6          4          1      27.03      10.20      21.32       4.67      16.82       4.67      24.47       4.67       7.65       4.67       0.76      21.32       4.67
       -39          6          5          1      18.58       9.00       4.37       5.44       3.45       5.44       3.82       5.44       0.36       5.44       0.20       4.37       5.44
       -39          6          6          0      15.02       7.24      11.84       0.75       9.36       0.75       9.36       0.75       0.00       0.00       0.00      11.85       0.75
       -39          6          7          1      13.49       6.51       4.68       3.59       3.69       3.59       1.68       3.59       2.01       0.45       0.20       4.68       3.59
