 	h 	k 	l 	FP 	SIGFP 	FCalc 	PHICalc 	1	-29  	0  	6  	77.27 	35.75 	49.24 	3.14
350	-25  	2  	8  	117.38 	11.56 	201.10 	-2.57
351	-25  	2  	9  	163.31 	9.81 	184.46 	-2.73
352	-25  	2  	10  	114.61 	12.09 	123.15 	-2.99
353	-25  	2  	11  	120.72 	11.50 	152.89 	2.71
354	-25  	2  	12  	189.92 	8.61 	161.51 	-2.07
355	-25  	2  	13  	72.74 	19.47 	150.50 	-2.12
356	-25  	2  	14  	43.45 	22.87 	160.72 	-2.14
357	-25  	2  	15  	148.97 	10.27 	191.14 	-1.92
358	-25  	2  	16  	70.08 	15.95 	96.75 	-2.01
359	-25  	2  	17  	129.70 	10.81 	157.59 	-2.12
360	-25  	2  	18  	181.17 	10.22 	163.17 	-1.75
361	-25  	2  	19  	159.91 	12.48 	154.25 	-1.91
362	-25  	2  	20  	92.29 	11.32 	91.35 	-1.50
363	-25  	2  	21  	101.77 	12.44 	61.27 	-0.90
364	-25  	2  	22  	60.97 	19.20 	35.61 	2.72
365	-25  	2  	23  	78.37 	15.79 	33.39 	2.78
366	-25  	3  	1  	180.66 	11.73 	162.41 	-0.93
367	-25  	3  	3  	106.85 	15.18 	101.84 	-2.72
368	-25  	3  	4  	78.65 	16.31 	56.84 	-1.72
369	-25  	3  	5  	48.25 	25.00 	36.64 	-2.58
370	-25  	3  	6  	125.89 	11.60 	152.71 	-0.55
371	-25  	3  	7  	76.42 	19.10 	153.35 	0.63
372	-25  	3  	8  	61.82 	22.53 	99.96 	1.32
373	-25  	3  	9  	20.18 	38.06 	18.16 	1.46
374	-25  	3  	10  	113.95 	12.66 	87.83 	-0.47
375	-25  	3  	11  	165.43 	9.76 	192.12 	0.43
376	-25  	3  	12  	61.35 	20.64 	15.38 	-2.05
377	-25  	3  	13  	53.80 	18.89 	86.97 	1.76
378	-25  	3  	14  	155.96 	8.00 	154.48 	-3.14
379	-25  	3  	15  	160.83 	9.12 	149.27 	-3.10
380	-25  	3  	16  	103.62 	12.53 	94.27 	-2.67
381	-25  	3  	17  	148.92 	11.37 	174.21 	-2.47
382	-25  	3  	18  	185.57 	10.21 	191.64 	-1.36
383	-25  	3  	19  	49.30 	19.83 	108.98 	-1.08
384	-25  	3  	20  	57.71 	20.93 	32.71 	-0.92
385	-25  	3  	21  	86.43 	15.25 	88.53 	-1.28
386	-25  	3  	22  	71.64 	17.49 	26.27 	-2.52
387	-25  	4  	1  	120.11 	11.13 	118.66 	-2.06
